Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Regulation of actin cytoskeleton,0.36462189115243243,1.3828750465200632,0.0938375350140056,0.6603914553298958,0.995,16/40,25.70%,ACTG1;CFL1;CXCR4;PFN1;GSN;TMSB4X;MYL9;ACTN4;ARPC5L;ACTB;MYH9;MSN;ACTN1;PPP1CB;IQGAP1;ARPC1B
prerank,Lipid and atherosclerosis,-0.4220649481327526,-1.3801392365993022,0.13651877133105803,0.2735496368038741,0.908,3/23,2.51%,TNFSF10;CD14;JUN
prerank,Parkinson disease,0.33079212156181714,1.377096257781393,0.08241758241758242,0.6409337109918505,0.996,28/74,24.72%,UBA52;UQCRB;SLC25A6;GNAS;UQCRH;NDUFS5;COX5A;COX7B;NDUFB2;BAX;PSMB7;UBE2J1;COX4I1;NDUFS8;SLC25A5;NDUFAB1;CALM1;NDUFB8;COX7A2L;PSMB5;COX7C;PSMC5;KIF5B;COX8A;NDUFB7;NDUFA6;VDAC1;CALM3
prerank,Adherens junction,0.4407454100969856,1.3546416226225166,0.1531791907514451,0.6741949910554562,0.997,7/17,24.51%,INSR;ACTG1;ACTN4;ACTB;CSNK2B;ACTN1;IQGAP1
prerank,Oxytocin signaling pathway,0.4127663797409274,1.3524323094637372,0.12992700729927006,0.6467307692307692,0.997,7/23,14.35%,ACTG1;GNAS;EEF2;MYL9;MEF2C;ACTB;CALM1
prerank,Focal adhesion,0.373242847584188,1.342654743500347,0.1495601173020528,0.643327796234773,0.997,10/36,13.79%,COL4A1;ACTG1;COL4A2;FLT1;FLNA;MYL9;ACTN4;LAMA4;ACTB;VASP
prerank,Vascular smooth muscle contraction,-0.4012021546899148,-1.3264680450133781,0.16459627329192547,0.327909604519774,0.935,4/21,2.99%,RAMP3;RAMP2;CALCRL;EDN1
prerank,Tight junction,0.3786692171042558,1.3252315372188757,0.13559322033898305,0.6642970401691332,0.999,17/31,31.48%,ACTG1;RAB13;SYNPO;MYL9;ACTN4;ARPC5L;ACTB;VASP;MAGI1;MYH9;MSN;ACTN1;ARPC1B;PPP2R1A;RAP1A;ARPC2;ROCK1
prerank,RNA transport,0.36315938886526017,1.3208803843369261,0.1539528432732316,0.6483822042467139,0.999,10/37,22.14%,EEF1A1;EIF3H;EIF4B;UBE2I;EIF3E;PAIP1;EIF3F;EIF3G;EIF3D;EIF2S2
prerank,Neutrophil extracellular trap formation,0.43433106574331726,1.3169037970942266,0.18620689655172415,0.6335457662492546,0.999,4/16,13.09%,ACTG1;SLC25A6;ACTB;SLC25A5
