Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,mRNA Processing (GO:0006397),0.12318696367731391,0.4728398416439803,0.9847222222222223,1.0,1.0,4/42,10.86%,SNRPE;HNRNPA1;LSM7;SNRPD1
prerank,Organelle Organization (GO:0006996),0.13048049465688305,0.47051731125769575,0.9751724137931035,1.0,1.0,24/34,63.93%,CFL1;MDK;CHMP3;SH3BGRL3;STOML2;CHCHD2;HSD17B10;VPS51;TMED2;ABCD4;FMNL2;CHMP4A;DST;THY1;FMNL3;PHB2;PPIA;RAB2A;CAPZB;YTHDF2;APOE;RAB32;PPID;FGD5
prerank,Response To Metal Ion (GO:0010038),0.16468237215030435,0.44779195138749345,0.9824817518248176,1.0,1.0,5/11,42.27%,CALM1;CALM3;PPP3CA;NDRG1;HIF1A
prerank,Protein Processing (GO:0016485),0.15133074575312613,0.43247316886681275,0.9929676511954993,1.0,1.0,2/13,13.58%,SEC11A;BACE2
prerank,Cellular Response To Oxidative Stress (GO:0034599),0.14784717236182468,0.4294692200338808,0.9942279942279942,1.0,1.0,2/15,9.12%,ROMO1;PRDX2
prerank,Negative Regulation Of Protein Modification Process (GO:0031400),0.1503958688047618,0.41400165920440474,0.9928057553956835,1.0,1.0,2/11,15.88%,ATP2B4;WWTR1
prerank,Ras Protein Signal Transduction (GO:0007265),0.12094120411471537,0.3984111263605145,0.9885550786838341,1.0,1.0,7/24,33.36%,CFL1;RALB;ARHGDIB;RAP1A;ROCK1;KPNB1;ARHGDIA
prerank,Negative Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090101),0.13405564843406986,0.37469848495622626,0.9941348973607038,1.0,1.0,8/12,63.44%,FKBP1A;SPRY1;FAM89B;TGFB1I1;STUB1;CRIM1;STRAP;HDAC2
prerank,Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015),0.1222759300467332,0.36354505524366604,0.9985569985569985,1.0,1.0,8/15,51.95%,FKBP1A;SPRY1;FAM89B;NREP;TGFB1I1;TGFB1;DAB2;STUB1
prerank,Negative Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512),0.13230291488882784,0.35838085553525173,0.9985207100591716,1.0,1.0,4/11,39.42%,FKBP1A;SPRY1;FAM89B;TGFB1I1
prerank,Negative Regulation Of Developmental Process (GO:0051093),0.11651510432503537,0.34008800540266987,0.9943181818181818,1.0,1.0,10/15,64.83%,ANP32B;VASH1;ROCK1;BCL7C;TGFB1;THY1;PHF14;ROCK2;HDAC2;BCL7B
prerank,Chromatin Remodeling (GO:0006338),0.08276620483946874,0.29735687750675105,1.0,0.9997257296448542,1.0,23/34,69.36%,CBX3;NPM1;DEK;BAZ2B;ZNHIT1;BPTF;YY1;BCL7C;COPRS;BRD7;DDX21;WAC;HNRNPC;CHD3;RSF1;SF3B1;MECOM;ATRX;HDAC2;INO80C;BCL7B;CFDP1;HDAC5
prerank,Cellular Response To Chemical Stress (GO:0062197),-0.11850012178014976,-0.32961561708888504,1.0,0.9981686928227474,1.0,11/12,70.19%,CAV1;FOXO1;RBX1;NQO1;PRKAA1;ZFP36L2;SOD2;PPIA;PRDX5;ATF4;CHCHD2
prerank,Cellular Response To UV (GO:0034644),-0.13032064970289187,-0.35293068433712976,0.9965277777777778,1.0,1.0,4/10,21.17%,HYAL2;ERCC1;RBX1;DDB1
prerank,Positive Regulation Of Epithelial Cell Proliferation (GO:0050679),-0.11802120141342756,-0.3842123429442089,0.9726027397260274,1.0,1.0,21/21,88.44%,RTN4;EGFL7;BMPR2;FLT4;XBP1;HRAS;GRN;PDCD6;EMC10;ZNF580;LAMB1;AKT3;MYDGF;PDGFB;HIF1A;PRKD2;KDR;BAD;LAMC1;NME1;MDK
prerank,Protein Maturation (GO:0051604),-0.13239436619718312,-0.41596004099811673,0.9728813559322034,1.0,1.0,16/16,86.98%,PSENEN;GLRX3;MBTPS1;CASP10;CASP4;CPD;NAA20;TESC;DNAJB11;HSPD1;STUB1;TSPAN15;ADAM10;METAP2;BACE2;NDUFAB1
prerank,Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091),-0.12195394018535602,-0.44016252699512315,0.9576547231270358,1.0,1.0,7/27,10.58%,EDN1;CFLAR;CAV1;SMARCA4;PLPP3;SMARCB1;BUD31
prerank,Endomembrane System Organization (GO:0010256),-0.15741391426563597,-0.4467065795521373,0.9695945945945946,1.0,1.0,13/13,84.47%,CAV2;REEP3;AP3D1;VMP1;LMNA;CHMP2B;RAB1B;RAB2A;CTDNEP1;TMED2;VPS51;SERP1;LAMTOR1
prerank,Regulation Of Endothelial Cell Proliferation (GO:0001936),-0.1445679322526591,-0.4715672396733912,0.9644012944983819,0.9994660002993916,1.0,4/19,6.89%,CAV2;EGFL7;CAV1;BMPR2
prerank,Regulation Of Cell Cycle Process (GO:0010564),-0.15380040234040487,-0.48181516641275485,0.9251700680272109,1.0,1.0,7/15,25.35%,CAV2;SMARCA4;SMARCB1;PRPF40A;SMARCC1;SMARCC2;DAPK3
prerank,Negative Regulation Of Intracellular Signal Transduction (GO:1902532),-0.14039058786194883,-0.4903161414096591,0.9424460431654677,1.0,1.0,2/20,3.48%,DUSP1;HYAL2
prerank,Response To Endoplasmic Reticulum Stress (GO:0034976),-0.16373014167950903,-0.49875561650007044,0.9245283018867925,1.0,1.0,6/16,18.87%,JUN;XBP1;MBTPS1;CREB3L2;PDIA4;CASP4
prerank,Positive Regulation Of Endothelial Cell Proliferation (GO:0001938),-0.18450476413161487,-0.5439391473538313,0.9054054054054054,0.9753403796680605,1.0,13/14,66.92%,EGFL7;BMPR2;GATA2;FLT4;PDCD6;EMC10;ZNF580;AKT3;MYDGF;PDGFB;HIF1A;PRKD2;KDR
prerank,Regulation Of Cell Cycle (GO:0051726),-0.16239540322408222,-0.5439720058852913,0.9041095890410958,0.9823070966656896,1.0,19/21,69.50%,JUN;HRAS;TARDBP;DAPK3;CDC123;UHMK1;TP53;INO80C;MECOM;TADA3;PIM3;CDK4;TGFB1;MORF4L2;BRD7;CDC26;RAD23A;PUM1;YY1
prerank,Epithelial Cell Differentiation (GO:0030855),-0.17944557519922166,-0.5483652273586137,0.8857142857142857,0.9855284620460469,1.0,1/15,2.02%,ANXA1
prerank,Positive Regulation Of Catabolic Process (GO:0009896),-0.19424964936886396,-0.5508340882334569,0.9042904290429042,0.9902278150393968,1.0,10/10,80.78%,FOXO1;RBX1;DDB1;PLK2;LAPTM5;FLNB;VGLL4;OAZ2;MSN;SNF8
prerank,Protein Dephosphorylation (GO:0006470),-0.17887323943661973,-0.5548035975344714,0.8841059602649006,0.9939505039824427,1.0,16/16,82.38%,DUSP1;PTPRB;PTPRM;DUSP11;PPP1CA;PPP2R5A;PPP2CB;SDHAF2;PPM1G;CTDNEP1;PPP1CC;PPP3CA;PHPT1;PPP2R1A;PPP1CB;PTPN12
prerank,Regulation Of Cell Differentiation (GO:0045595),-0.1621653805350307,-0.5771887982853866,0.9045936395759717,0.9803995909375302,1.0,6/26,10.17%,DDX5;KLF4;EMP2;SMARCA4;CHD4;SMARCB1
prerank,Intracellular Protein Transport (GO:0006886),-0.15207474219643427,-0.5824968352665839,0.931740614334471,0.9826415213172573,1.0,1/38,1.11%,CD74
prerank,Positive Regulation Of Protein Catabolic Process (GO:0045732),-0.19465917076598735,-0.5853732970971544,0.8648648648648649,0.9873674825102722,1.0,13/13,80.78%,FOXO1;PSMC3;RBX1;DDB1;PSMC6;PLK2;APOE;CD81;VGLL4;OAZ2;MSN;PSMC5;SNF8
prerank,Regulation Of Protein Metabolic Process (GO:0051246),-0.21963482504220078,-0.5967238924708225,0.8485915492957746,0.9832631358885617,1.0,2/11,3.55%,EDN1;KLF4
prerank,Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032),-0.23087719298245613,-0.6195313978744056,0.8300653594771242,0.9665926414252486,1.0,11/11,77.16%,CAV1;FXR1;ARF6;TBC1D1;TWF2;CAPZB;IFT20;MYO10;FSCN1;ATG3;PODXL
prerank,Histone Modification (GO:0016570),-0.229312762973352,-0.6251533390482313,0.8141891891891891,0.9680248923972856,1.0,10/10,77.30%,CHD4;TAF12;HDAC1;HDAC5;HDAC2;TADA3;CHD3;MORF4L2;UBE2A;UBE2N
prerank,Positive Regulation Of Double-Strand Break Repair (GO:2000781),-0.2294736842105263,-0.6390093831667506,0.7964912280701755,0.9606192862052637,1.0,11/11,77.30%,SMARCA4;SMARCB1;SMARCC1;SMARCC2;BCL7B;ACTR2;MORF4L2;BRD7;BCL7C;MGMT;UBE2N
prerank,Small GTPase Mediated Signal Transduction (GO:0007264),-0.21288202267451473,-0.6430273220477964,0.779874213836478,0.9638361195554085,1.0,10/15,32.87%,RALA;ARL3;RASGRP3;HRAS;G3BP2;PLK2;RAB18;HACD3;TP53;RAPGEF5
prerank,Regulation Of Cell Cycle G1/S Phase Transition (GO:1902806),-0.22174700774923148,-0.6438691695481445,0.7755102040816326,0.9704305717929641,1.0,11/12,62.47%,SMARCA4;SMARCB1;APPL1;SMARCC1;SMARCC2;PLCG2;BCL7B;PHB2;BRD7;BCL7C;APLP2
prerank,mRNA Metabolic Process (GO:0016071),-0.2135947249743911,-0.6632707512299089,0.7905405405405406,0.9562104635953347,1.0,5/17,11.21%,DDX5;ZFP36;SRSF7;SSB;SF3B2
prerank,Positive Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090100),-0.25118233395666456,-0.6712047085506522,0.7903225806451613,0.9545994917447781,1.0,3/10,6.89%,ACVRL1;ENG;BMPR2
prerank,Ubiquitin-Dependent Protein Catabolic Process (GO:0006511),-0.17480775996949272,-0.6749096016727477,0.8637992831541219,0.9578316014944774,1.0,1/39,0.84%,IFI27
prerank,Negative Regulation Of Cell Adhesion (GO:0007162),-0.2430124963526213,-0.6792166920673196,0.8060200668896321,0.9607474839965009,1.0,2/10,4.11%,DUSP1;ACVRL1
prerank,Nuclear-Transcribed mRNA Catabolic Process (GO:0000956),-0.24609037702837153,-0.7016166525000346,0.745819397993311,0.9416002309340031,1.0,11/12,61.42%,DDX5;ZFP36;UPF3A;THRAP3;LSM1;POLR2G;PNRC1;MAGOH;RNPS1;CNOT7;CSDE1
prerank,Regulation Of DNA-templated Transcription (GO:0006355),-0.13876826114069182,-0.7187694580455114,0.9182692307692307,0.9284330006807091,1.0,13/153,6.06%,EPAS1;CD74;HLA-DRB1;JUN;DDX5;KLF4;ACVRL1;ENG;FOSB;BTG1;FOXF1;ZBTB16;SMAD6
prerank,Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901990),-0.25318215262608323,-0.7496099711750134,0.6287625418060201,0.897673346663192,1.0,12/13,62.47%,SMARCA4;SMARCB1;APPL1;DDB1;SMARCC1;SMARCC2;BCL7B;ZFP36L2;CDK4;BRD7;BCL7C;APLP2
prerank,Cellular Response To Nutrient Levels (GO:0031669),-0.27091169019217787,-0.7547137144724474,0.6725978647686833,0.8986522723742408,1.0,8/11,33.15%,FAM107A;BMPR2;WDR45;XBP1;FOXO1;PRKAA1;EIF4G1;INHBB
prerank,Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161),-0.199470285333746,-0.7570820326929283,0.7816901408450704,0.9032370291740232,1.0,1/32,0.84%,IFI27
prerank,Regulation Of Mitotic Cell Cycle (GO:0007346),-0.2818290465554696,-0.7630207703747375,0.6770186335403726,0.9028359626272552,1.0,9/10,58.84%,CAV2;BTG1;DDB1;DAPK3;EIF4EBP1;PIM3;USP22;BRD7;CDC26
prerank,Regulation Of Transcription By RNA Polymerase II (GO:0006357),-0.14579500947302115,-0.7679805496675837,0.91324200913242,0.9041478953837826,1.0,21/153,7.52%,EPAS1;IFI27;JUN;DDX5;EDN1;HYAL2;KLF4;ACVRL1;N4BP2L2;ENG;FOSB;ZFP36;FOXF1;ZBTB16;SMAD6;CAV1;BMPR2;IER2;GATA2;MAZ;SMARCA4
prerank,Positive Regulation Of Autophagy (GO:0010508),-0.27879213483146065,-0.7752907169132047,0.6666666666666666,0.9032369397436225,1.0,12/12,72.42%,SUPT5H;FOXO1;PLK2;PRKAA1;CCNY;PAFAH1B2;WAC;SH3GLB1;KDR;LARP1;ROCK1;BAD
prerank,Phosphate-Containing Compound Metabolic Process (GO:0006796),-0.27266338721011946,-0.7858025843962799,0.6463022508038585,0.8978659513004521,1.0,13/13,73.05%,PTPRB;PLPP3;PGK1;HK1;PFKP;MAPK3;PPP1CA;ALDOA;NUDT14;TGFB1;PPP3CA;DUSP23;GPX4
prerank,Positive Regulation Of DNA-templated Transcription (GO:0045893),-0.15507005868474685,-0.8014606559881041,0.8373983739837398,0.8848204887243657,1.0,16/132,7.52%,EPAS1;CD74;HLA-DRB1;JUN;EDN1;HYAL2;KLF4;ACVRL1;ENG;FOXF1;ZBTB16;BMPR2;IER2;GATA2;MAZ;SMARCA4
prerank,Positive Regulation Of Cellular Process (GO:0048522),-0.17817543813594658,-0.8241434274251618,0.725,0.8617992520667138,1.0,6/66,5.22%,IL7R;VIPR1;EDN1;LIFR;EMP2;ZFP36
prerank,Positive Regulation Of Protein Ubiquitination (GO:0031398),-0.296853068659462,-0.8261753161532202,0.6158940397350994,0.8672453396852908,1.0,3/12,6.55%,UBB;FAM107A;CAV1
prerank,Protein Complex Oligomerization (GO:0051259),-0.2901807280727181,-0.8392166208913365,0.5757575757575758,0.8575752105351425,1.0,1/11,1.39%,HLA-DRB1
prerank,Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),-0.1909794016195476,-0.8409837037580294,0.7325581395348837,0.8627227910786207,1.0,7/67,5.92%,CD74;HLA-DRB1;JUN;KLF4;ACVRL1;FOXF1;ZBTB16
prerank,Protein Localization To Membrane (GO:0072657),-0.22610562590308064,-0.8464339139868859,0.689419795221843,0.8631400902737832,1.0,2/34,1.67%,RAMP3;RAMP2
prerank,Negative Regulation Of Cytokine Production (GO:0001818),-0.24664013370113905,-0.8546300084545638,0.6325088339222615,0.8599873613158766,1.0,4/23,5.22%,HLA-DRB1;ANXA1;KLF4;ZFP36
prerank,Cellular Component Assembly (GO:0022607),-0.25874003921104505,-0.8586243955414886,0.6360759493670886,0.8624751574333552,1.0,3/24,4.67%,CD74;FAM107A;RTN4
prerank,Peptidyl-Serine Modification (GO:0018209),-0.31649122807017543,-0.8635649686143084,0.5806451612903226,0.8636356414457269,1.0,11/11,68.66%,TLK1;PLK2;MAP3K13;UHMK1;ROCK2;AKT3;WNK1;PDGFB;PRKD2;PRKCH;ROCK1
prerank,Proteasomal Protein Catabolic Process (GO:0010498),-0.24425739783464745,-0.8748402166782548,0.6552901023890785,0.8553067225402224,1.0,1/27,0.84%,IFI27
prerank,Positive Regulation Of mRNA Catabolic Process (GO:0061014),-0.3157894736842105,-0.875698227532932,0.5761589403973509,0.8623794195536063,1.0,11/11,68.73%,ZFP36;FXR1;CELF1;ZFP36L2;ROCK2;POLR2G;YTHDF2;CNOT7;PABPC1;ROCK1;PUM1
prerank,Positive Regulation Of Viral Genome Replication (GO:0045070),-0.32748948106591863,-0.8785767669004938,0.5501618122977346,0.8665451563028453,1.0,10/10,67.55%,DDB1;HACD3;PPID;PPIA;STAU1;CNOT7;RAD23A;PABPC1;LARP1;NR5A2
prerank,Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0060393),-0.34940630394038924,-0.8853869604337704,0.5633333333333334,0.8643901325501546,1.0,4/10,6.89%,ACVRL1;ENG;SMAD6;BMPR2
prerank,Peptidyl-Serine Phosphorylation (GO:0018105),-0.3167134831460674,-0.8904706702043406,0.5724381625441696,0.8649669981836677,1.0,12/12,68.66%,TLK1;PLK2;MAP3K13;UHMK1;ROCK2;MAP2K2;AKT3;WNK1;PDGFB;PRKD2;PRKCH;ROCK1
prerank,Positive Regulation Of Viral Process (GO:0048524),-0.327719298245614,-0.9157236200511651,0.4983922829581994,0.8344954503462314,1.0,11/11,67.55%,DDB1;HACD3;PPID;RSF1;PPIA;STAU1;CNOT7;RAD23A;PABPC1;LARP1;NR5A2
prerank,Cytokine-Mediated Signaling Pathway (GO:0019221),-0.28041192846871943,-0.9464075842914371,0.5535714285714286,0.7953155003851146,1.0,2/22,3.62%,IL7R;LIFR
prerank,Neuron Projection Morphogenesis (GO:0048812),-0.3531684108716435,-0.9517630458985263,0.48881789137380194,0.795431926377981,1.0,2/10,2.72%,UBB;S100A6
prerank,Negative Regulation Of Cell Population Proliferation (GO:0008285),-0.23894031977999805,-0.9618222043895599,0.4967532467532468,0.7882710371706979,1.0,8/44,7.31%,B2M;ACVRL1;IFIT3;BTG1;SMAD6;FTH1;BMPR2;GATA2
prerank,Regulation Of Cell Growth (GO:0001558),-0.2829819197327562,-0.9631706636166283,0.5399239543726235,0.7945275731637194,1.0,8/23,7.52%,BST2;HYAL2;FAM107A;ACVRL1;RTN4;BTG1;BMPR2;SMARCA4
prerank,Regulation Of Actin Cytoskeleton Organization (GO:0032956),-0.3381981173665062,-0.9681276362002851,0.5033557046979866,0.794613392380368,1.0,3/14,5.71%,BST2;FAM107A;RALA
prerank,Proteolysis (GO:0006508),-0.2695680722786442,-0.9691610656393006,0.5,0.8012675122662618,1.0,1/29,0.49%,FCN3
prerank,Positive Regulation Of Protein Modification Process (GO:0031401),-0.26581523265910106,-0.9698288685779427,0.5352112676056338,0.8088213588506719,1.0,2/28,1.39%,CD74;HLA-DRB1
prerank,Protein Polyubiquitination (GO:0000209),-0.3100334545543473,-0.9718840005099875,0.5359712230215827,0.8138825667163475,1.0,1/18,0.84%,IFI27
prerank,Regulation Of Stem Cell Population Maintenance (GO:2000036),-0.36325385694249646,-0.9773720726117977,0.476027397260274,0.8135201211552006,1.0,10/10,64.00%,SMARCA4;SMARCB1;LOXL2;HDAC1;SMARCC1;ZNF706;BCL7B;HDAC2;BCL7C;ZC3H13
prerank,Protein Localization To Cell Periphery (GO:1990778),-0.28929448300145183,-0.9888378866074982,0.4840989399293286,0.8039320417894124,1.0,3/24,4.39%,RAMP3;RAMP2;EMP2
prerank,Positive Regulation Of Phosphorylation (GO:0042327),-0.2874465644377972,-1.0096386052486035,0.45517241379310347,0.7782603555524772,1.0,2/24,1.39%,CD74;HLA-DRB1
prerank,Protein Localization To Plasma Membrane (GO:0072659),-0.30695902357627314,-1.0149322500488516,0.4862068965517241,0.7784767708643785,1.0,3/21,4.39%,RAMP3;RAMP2;EMP2
prerank,Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731),-0.33986659880997827,-1.0149472054946675,0.4882943143812709,0.787368021230684,1.0,1/13,1.11%,CD74
prerank,Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280),-0.3061417120920775,-1.0208901071701035,0.4657534246575342,0.7869632869682303,1.0,1/22,0.63%,TNFSF10
prerank,Positive Regulation Of Programmed Cell Death (GO:0043068),-0.28897029954018943,-1.0245444898688365,0.3978494623655914,0.7895118229441437,1.0,2/27,2.51%,TNFSF10;JUN
prerank,Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730),-0.3778580708954531,-1.0318249983240373,0.4201954397394137,0.7861836944364312,1.0,1/10,1.11%,CD74
prerank,RNA Metabolic Process (GO:0016070),-0.34915082310663237,-1.0372998947254293,0.44673539518900346,0.7861813925913026,1.0,1/14,0.91%,RNASE1
prerank,Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122),-0.23640443611223955,-1.0458399611268017,0.4076923076923077,0.7799764386698537,1.0,13/60,7.52%,IFI27;JUN;DDX5;EDN1;KLF4;N4BP2L2;FOSB;ZFP36;ZBTB16;CAV1;GATA2;MAZ;SMARCA4
prerank,Positive Regulation Of miRNA Metabolic Process (GO:2000630),-0.3959132648026814,-1.060700638874254,0.41566265060240964,0.76310218833335,1.0,4/10,7.52%,JUN;KLF4;GATA2;SMARCA4
prerank,Positive Regulation Of Apoptotic Process (GO:0043065),-0.29362134425256314,-1.0624430773972888,0.356401384083045,0.7695238601339143,1.0,4/28,5.57%,TNFSF10;JUN;CFLAR;BTG1
prerank,Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277),-0.4023391991592176,-1.0626965520032237,0.415625,0.7788583782562076,1.0,2/10,2.99%,RAMP3;EDN1
prerank,Positive Regulation Of Protein Localization To Membrane (GO:1905477),-0.37093210134351107,-1.0771486180425436,0.4155405405405405,0.762950953627638,1.0,1/13,1.04%,RAMP3
prerank,Negative Regulation Of Cell Growth (GO:0030308),-0.3514901860801223,-1.0818351648617768,0.38721804511278196,0.7645065106006758,1.0,7/16,7.52%,BST2;HYAL2;ACVRL1;RTN4;BTG1;BMPR2;SMARCA4
prerank,Protein-Containing Complex Organization (GO:0043933),-0.40394135766618366,-1.091543860148647,0.38762214983713356,0.7562595120616276,1.0,1/11,1.11%,CD74
prerank,Apoptotic Process (GO:0006915),-0.3049589521468101,-1.1062310199128715,0.328719723183391,0.7382622747996327,1.0,6/30,5.92%,IFI27;CD14;EMP2;RTN4;CFLAR;ZBTB16
prerank,Regulation Of Protein Localization To Plasma Membrane (GO:1903076),-0.35697013436208785,-1.110647695156391,0.4077669902912621,0.7399142767938602,1.0,1/15,1.04%,RAMP3
prerank,Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558),-0.35672197760638297,-1.1144688991509513,0.34507042253521125,0.742118866753252,1.0,2/18,2.99%,FCN3;EDN1
prerank,Negative Regulation Of MAPK Cascade (GO:0043409),-0.3827705642282628,-1.116779824687933,0.3639240506329114,0.7474537926498814,1.0,4/13,6.55%,TIMP3;DUSP1;HYAL2;CAV1
prerank,Positive Regulation Of Protein Phosphorylation (GO:0001934),-0.27666026108670144,-1.1216391736329823,0.32131147540983607,0.7484704658537323,1.0,3/45,1.39%,RAMP3;CD74;HLA-DRB1
prerank,Cellular Response To Type II Interferon (GO:0071346),-0.4076291002907129,-1.125207410025325,0.3460207612456747,0.7521086310862057,1.0,2/11,2.23%,HLA-DPA1;GBP4
prerank,Positive Regulation Of Transferase Activity (GO:0051347),-0.33765773175220365,-1.1269279846016524,0.3557692307692308,0.7598598936263614,1.0,3/19,3.55%,CD74;HLA-DRB1;KLF4
prerank,Positive Regulation Of Protein Kinase B Signaling (GO:0051897),-0.3734673388996925,-1.1295479205221748,0.34726688102893893,0.7658058448900132,1.0,3/13,4.94%,RAMP3;RTN4;ENG
prerank,Cellular Response To Lipid (GO:0071396),-0.3644643189739996,-1.14524103394155,0.32764505119453924,0.7451757050648554,1.0,3/19,2.30%,RAMP3;TFPI;CD14
prerank,Regulation Of Cytoskeleton Organization (GO:0051493),-0.3841043327411974,-1.152321426748116,0.33641975308641975,0.7422508231839722,1.0,9/15,25.35%,BST2;FAM107A;RALA;CDK2AP2;HRAS;RHOG;PRKAA1;MAPK3;DAPK3
prerank,Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000045),-0.3504886497419445,-1.159636803021054,0.3217993079584775,0.7390650145492073,1.0,14/20,35.31%,ANXA1;KLF4;FAM107A;SMARCA4;SMARCB1;LSM10;CDK2AP2;APPL1;ADAMTS1;SMARCC1;SMARCC2;EIF4G1;KMT2E;BCL7B
prerank,Negative Regulation Of Cellular Biosynthetic Process (GO:0031327),-0.3471237201041706,-1.1597050311117183,0.28431372549019607,0.7504971712844494,1.0,6/20,7.94%,FCN3;ACVRL1;CAV1;BMPR2;ACADVL;FXR1
prerank,Regulation Of Viral Genome Replication (GO:0045069),-0.3966287535322506,-1.1603778799603184,0.3475409836065574,0.7611753275479495,1.0,2/14,1.88%,BST2;IFITM3
prerank,Regulation Of MAPK Cascade (GO:0043408),-0.31521433641773405,-1.1709314380852687,0.23809523809523808,0.7518287358574112,1.0,4/32,3.06%,CD74;HLA-DRB1;DUSP1;CAV2
prerank,Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560),-0.3988681080403626,-1.1744550373461213,0.34915254237288135,0.756159921472519,1.0,6/14,6.06%,JUN;HYAL2;ACVRL1;ENG;LRRC32;SMAD6
prerank,Protein K48-linked Ubiquitination (GO:0070936),-0.4218859157044056,-1.1756839444191383,0.32507739938080493,0.7662935923324913,1.0,1/11,0.84%,IFI27
prerank,Positive Regulation Of Kinase Activity (GO:0033674),-0.420790534613423,-1.176211398494817,0.359375,0.778109893118783,1.0,2/12,1.39%,CD74;HLA-DRB1
prerank,Regulation Of Protein Kinase B Signaling (GO:0051896),-0.3529781718258756,-1.176758772527927,0.282312925170068,0.7901846615055904,1.0,4/18,4.94%,RAMP3;HYAL2;RTN4;ENG
prerank,Inorganic Cation Transmembrane Transport (GO:0098662),-0.43183480069139335,-1.1821024427427802,0.35172413793103446,0.7915076571961638,1.0,1/11,0.97%,SLC6A4
prerank,Monoatomic Cation Transmembrane Transport (GO:0098655),-0.43183480069139335,-1.1821024427427802,0.35172413793103446,0.7915076571961638,1.0,1/11,0.97%,SLC6A4
prerank,Hemopoiesis (GO:0030097),-0.39633927478062825,-1.2085552814346985,0.2983050847457627,0.7617521388166516,1.0,1/15,0.35%,IL7R
prerank,Regulation Of Actin Filament-Based Process (GO:0032970),-0.45958913226593423,-1.2313048176218175,0.2980769230769231,0.7244669966532014,1.0,3/11,5.71%,BST2;FAM107A;RALA
prerank,Negative Regulation Of Inflammatory Response (GO:0050728),-0.4518740031390759,-1.293991095579849,0.23648648648648649,0.604810482382538,1.0,9/12,31.34%,HLA-DRB1;KLF4;FXR1;SHARPIN;GRN;TNFRSF1A;PLK2;AHR;YES1
prerank,Positive Regulation Of Intracellular Signal Transduction (GO:1902533),-0.2839878327688525,-1.3012618708356276,0.12811387900355872,0.6020310718492493,1.0,9/71,5.29%,TNFSF10;RAMP3;CD74;HLA-DRB1;BST2;CAV2;RTN4;ENG;CFLAR
prerank,Cellular Response To Organic Cyclic Compound (GO:0071407),-0.4074655551385837,-1.306457444640001,0.1987179487179487,0.6033302731395296,1.0,2/18,1.53%,RAMP3;TFPI
prerank,Positive Regulation Of Cell Population Proliferation (GO:0008284),-0.2882926535545012,-1.3142968604816807,0.13454545454545455,0.5998669032105104,1.0,8/61,4.39%,IL7R;CD74;BST2;VIPR1;S100A6;EDN1;LIFR;EMP2
prerank,Negative Regulation Of Cell Migration (GO:0030336),-0.3970143226008767,-1.3207815689474518,0.1906474820143885,0.5988319410271037,1.0,5/18,4.94%,CD74;BST2;HYAL2;ACVRL1;ENG
prerank,Positive Regulation Of Mitochondrion Organization (GO:0010822),-0.4646893199153245,-1.329057262279189,0.22073578595317725,0.5936645832822366,1.0,1/12,0.63%,TNFSF10
prerank,Positive Regulation Of MAPK Cascade (GO:0043410),-0.3532404249144631,-1.3407724443815707,0.15140845070422534,0.5811855452670156,1.0,5/36,3.06%,RAMP3;CD74;HLA-DRB1;EDN1;CAV2
prerank,Regulation Of miRNA Transcription (GO:1902893),-0.5191431531859418,-1.3794523430310142,0.17320261437908496,0.5127189117656153,0.998,5/10,7.52%,JUN;DDX5;KLF4;GATA2;SMARCA4
prerank,Negative Regulation Of Growth (GO:0045926),-0.45101798208364147,-1.4112031438804213,0.14007782101167315,0.46417096560576204,0.996,9/18,7.52%,BST2;MT2A;HYAL2;MT1E;ACVRL1;RTN4;BTG1;BMPR2;SMARCA4
prerank,Regulation Of Protein Binding (GO:0043393),-0.46417740712253064,-1.4449922080751507,0.1111111111111111,0.4160255728966538,0.995,1/16,0.14%,B2M
prerank,Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122),-0.3868245264799727,-1.4716111614381224,0.07849829351535836,0.37985193257854016,0.994,4/30,1.46%,TNFSF10;CD74;HLA-DRB1;BST2
